date,wind_speed,temperature,precipitation,runoff,snowmelt,sam,oni,iod
1999-05-01,3.6998850686129896,7.026196334955398,42.50457656332473,4.991493285509393,8.09413937701251,2.51,-1.02,-0.186
1999-06-01,3.209913825871846,3.0385461120835586,73.93549404069829,12.757139481046622,21.009024213379444,-1.81,-1.04,-0.145
1999-07-01,4.351611258252828,3.340720066322344,40.27271519607449,10.078990495696381,15.473688044806474,0.72,-1.1,0.112
1999-08-01,4.269220713027956,6.448640132586887,54.19769946654451,22.76506599568876,21.104673789118,1.44,-1.11,0.023
1999-09-01,3.76571455242647,8.527945779740804,61.37987279019117,21.215146010617776,24.705776204069092,0.16,-1.16,-0.05
1999-10-01,2.9227144092735196,12.651083478613414,39.0115678861572,22.774447669264436,18.78452541068808,3.35,-1.26,-0.19
1999-11-01,3.322295135698548,15.318701656499005,53.32232688530801,11.109631969277007,2.4101334187755787,1.83,-1.46,-0.116
1999-12-01,4.636869033203695,17.70533809451079,26.631847173632288,5.7850616042401395,1.0018509272912248,3.12,-1.65,-0.148
2000-01-01,4.628407571309753,18.905137966025258,25.17748350139011,3.4737110017520765,0.053253387074150234,3.59,-1.66,-0.125
2000-02-01,3.5989984985533314,16.773760462639984,51.8177307327031,5.758165874611652,0.4540102484756119,2.32,-1.41,-0.009
2000-03-01,4.010371766289837,14.391397527545635,35.09015771372486,4.008940299118621,1.1463086205813808,0.74,-1.07,0.14
2000-04-01,3.6372347636619065,11.535099532908228,33.28498996991763,4.936811111446713,1.911227063810615,0.97,-0.81,0.141
2000-05-01,2.154796982521376,6.9434981806598834,47.093005581762604,7.211682468631088,6.485593420954162,1.9,-0.71,0.113
2000-06-01,4.0012301179102705,3.94155209879312,99.10515146022676,24.81455670488093,24.01105353486012,-0.31,-0.64,-0.022
2000-07-01,4.460669340520583,2.1082633808033377,55.59578600917355,14.768354079295447,18.674416342779946,0.52,-0.55,0.077
2000-08-01,4.0967477414723525,4.424112012223318,49.00058798358797,11.599575576843874,12.602059221066453,-1.22,-0.51,0.131
2000-09-01,1.993559128209562,5.030813355783399,75.85674354840747,14.430829794169396,32.20780273657574,-3.2,-0.55,-0.096
2000-10-01,3.3161037809858676,10.876509954522605,57.31131887221999,28.107626636085236,31.608280360099066,1.21,-0.63,-0.142
2000-11-01,5.214149259790469,13.264427875585818,31.086576430688694,16.752627662862764,9.900272453481213,-1.32,-0.75,-0.306
2000-12-01,7.074833734985549,16.492849767655457,22.962387214091784,9.86668509949097,2.8193027306343565,-2.05,-0.74,-0.248
2001-01-01,5.874746477205505,18.405816964115626,39.78490604453688,9.979835582672544,0.9613519186261997,1.43,-0.68,-0.431
2001-02-01,5.449544293191982,18.474318527187542,24.062170912571503,5.545154196572984,0.2673660311623089,-2.7,-0.52,-0.017
2001-03-01,3.3292738065072465,14.427777266083474,52.7184784437645,10.431591619987072,2.3297790963704084,-0.57,-0.44,-0.01
2001-04-01,4.038759173155532,10.547193029390012,38.377494218326035,5.786664393078966,3.721140815319795,3.49,-0.34,0.136
2001-05-01,3.5428055831400207,6.938099267665423,87.93643973356342,19.535900451110262,25.397839603729135,-1.75,-0.25,0.137
2001-06-01,4.370535963562339,4.782851840834611,64.6847052036707,24.517454728952014,17.041371366094815,-0.02,-0.12,0.127
2001-07-01,3.1014395879426107,1.4452156389049247,99.71531540475566,24.734280863674947,24.92056972262824,0.2,-0.08,-0.14
2001-08-01,3.708856433911969,5.7486530740426405,68.91988542377052,18.626755076964947,37.366187629956045,-0.15,-0.13,-0.301
2001-09-01,2.0134451882202775,7.644256312058765,52.03708249193584,17.132669630074297,20.170011939975186,1.46,-0.19,-0.223
2001-10-01,2.203766410033385,12.018726343051108,34.84097387093743,27.565073788949285,19.865217558476857,1.36,-0.29,-0.451
2001-11-01,5.4102737178273275,13.849596441838065,34.04584873848533,11.367560798377724,3.133420383041564,2.54,-0.35,-0.245
2001-12-01,3.3501681771358567,18.717739273409887,14.017164372451864,5.468218021137417,0.03228119007640223,1.16,-0.31,-0.051
2002-01-01,3.8104901322448965,18.953406755061298,27.06946513081276,3.7811506691265775,0.18548323434530548,2.22,-0.15,-0.142
2002-02-01,3.1156414276667976,18.90700983321446,24.769407088587904,3.4468067789478987,0.23991975035246046,2.8,0.03,-0.098
2002-03-01,4.083744733752392,13.223800923389128,53.022439816324784,7.548584913799812,3.1456340037466517,-4.42,0.09,0.008
2002-04-01,5.3443586286729365,10.613656181920339,35.614748697861195,8.762777940796022,7.5352992137594805,1.6,0.2,-0.352
2002-05-01,2.8958521923910183,6.414762395758689,91.35925046100233,17.767090503074396,22.736104944948227,-1.69,0.43,-0.329
2002-06-01,4.244891533850505,1.5296625661460805,46.607798653474525,13.182945414678974,10.88027322632822,-0.43,0.65,-0.19
2002-07-01,3.9463804255123214,4.474553656726621,32.58236258912387,12.03281237605189,16.663069603353883,-0.67,0.79,-0.26
2002-08-01,2.7442340005270367,5.5050823712697765,83.96062099063127,21.750140412586074,23.21015937807415,1.14,0.86,-0.208
2002-09-01,3.776590938102452,7.6050369490613825,56.56721865612648,19.67779387820052,19.03606376381328,-2.18,1.01,0.286
2002-10-01,6.185090119442792,10.915500862732273,78.5111687775758,44.09486309128877,33.88525587316421,-5.77,1.21,0.405
2002-11-01,5.125878638062194,13.752887378748222,45.44039118379193,34.43837799894904,25.264223872396126,0.03,1.31,0.096
2002-12-01,4.393410642768069,17.599068638453296,31.928242246643535,14.230151134364016,3.2576050194020123,1.29,1.14,-0.158
2003-01-01,5.775396468169238,18.58246857774891,24.063031842625115,7.335020793402699,0.3670533804484338,-0.52,0.92,-0.239
2003-02-01,4.89439831622851,17.75756075467803,17.332702885129088,4.4650759650682526,0.4219604152583666,-0.98,0.63,0.017
2003-03-01,2.6106424829792347,16.45547952011982,34.20603401228648,3.471608140781991,0.11571831191422223,-0.07,0.38,-0.039
2003-04-01,2.258038048712793,10.214734649132605,23.10786380365743,3.054148421992827,1.2383564297678984,2.21,-0.04,-0.099
