lead,target,fold,feature_group,model,rmse,mae,r2,best_params
7,whdi_6,1,climate_only,climatology,0.9854500175963176,0.7220719039636957,-0.1341518396319743,
7,whdi_6,1,climate_only,persistence,1.8730859200939558,1.5641462721452561,-3.097485232006366,
7,whdi_6,1,climate_only,elasticnet,0.9800193700584309,0.7320818510329407,-0.12168604696498897,"{'alpha': 1.0, 'l1_ratio': 0.1}"
7,whdi_6,1,climate_only,random_forest,0.9565936724987486,0.7400164267797107,-0.06870294479404682,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 100}"
7,whdi_6,1,climate_only,xgboost,0.9486854852655127,0.7003861397637998,-0.05110598838979752,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 0.7}"
7,whdi_6,1,climate_only,lstm,0.9958603318745614,0.7151868188158265,-0.15824081608786833,"{'hidden_size': 64, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 12}"
7,whdi_6,1,local_only,climatology,0.9854500175963176,0.7220719039636957,-0.1341518396319743,
7,whdi_6,1,local_only,persistence,1.8730859200939558,1.5641462721452561,-3.097485232006366,
7,whdi_6,1,local_only,elasticnet,1.06183182184927,0.8150125976009649,-0.3167807572641148,"{'alpha': 0.1, 'l1_ratio': 0.9}"
7,whdi_6,1,local_only,random_forest,1.1143982109214021,0.8863422208080983,-0.45038336744228835,"{'max_depth': 3, 'min_samples_leaf': 20, 'n_estimators': 100}"
7,whdi_6,1,local_only,xgboost,1.0502674198325046,0.8031734181058029,-0.2882548477818563,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 1.0}"
7,whdi_6,1,local_only,lstm,1.0171175536457666,0.7534056614557938,-0.2082152065350471,"{'hidden_size': 32, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 6}"
7,whdi_6,1,combined,climatology,0.9854500175963176,0.7220719039636957,-0.1341518396319743,
7,whdi_6,1,combined,persistence,1.8730859200939558,1.5641462721452561,-3.097485232006366,
7,whdi_6,1,combined,elasticnet,1.0142619422156045,0.7672969888231065,-0.2014404736804758,"{'alpha': 1.0, 'l1_ratio': 0.1}"
7,whdi_6,1,combined,random_forest,0.9537660053716746,0.7251859387869899,-0.06239416419427424,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 100}"
7,whdi_6,1,combined,xgboost,0.9735623421772093,0.7139704031911916,-0.1069538932651195,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.7}"
7,whdi_6,1,combined,lstm,0.8600724786332777,0.6600813188955569,0.13608284043720742,"{'hidden_size': 64, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 12}"
7,whdi_6,2,climate_only,climatology,0.5822540016675846,0.49897576209754063,-0.29765945231277624,
7,whdi_6,2,climate_only,persistence,0.8512319516203481,0.6921904575738069,-1.773521930149856,
7,whdi_6,2,climate_only,elasticnet,0.5452328160555916,0.46601724382480114,-0.13788859466631886,"{'alpha': 0.1, 'l1_ratio': 0.9}"
7,whdi_6,2,climate_only,random_forest,0.6483341341443285,0.5224003268366739,-0.6089166472321701,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 100}"
7,whdi_6,2,climate_only,xgboost,0.5844630892968921,0.4797424662118473,-0.30752484266406754,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 0.7}"
7,whdi_6,2,climate_only,lstm,0.5240806643339672,0.4539968570731889,-0.05131302351750544,"{'hidden_size': 32, 'dropout': 0.3, 'lr': 0.0005, 'seq_length': 12}"
7,whdi_6,2,local_only,climatology,0.5822540016675846,0.49897576209754063,-0.29765945231277624,
7,whdi_6,2,local_only,persistence,0.8512319516203481,0.6921904575738069,-1.773521930149856,
7,whdi_6,2,local_only,elasticnet,0.5779886410696976,0.4970876967833887,-0.2787168192576184,"{'alpha': 0.1, 'l1_ratio': 0.5}"
7,whdi_6,2,local_only,random_forest,0.573285366341077,0.481405819164749,-0.2579908515231233,"{'max_depth': 3, 'min_samples_leaf': 20, 'n_estimators': 300}"
7,whdi_6,2,local_only,xgboost,0.5725084149416169,0.4825768053578349,-0.25458334979594954,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 1.0}"
7,whdi_6,2,local_only,lstm,0.5944489140482447,0.49846012118864785,-0.3525858711695691,"{'hidden_size': 32, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 6}"
7,whdi_6,2,combined,climatology,0.5822540016675846,0.49897576209754063,-0.29765945231277624,
7,whdi_6,2,combined,persistence,0.8512319516203481,0.6921904575738069,-1.773521930149856,
7,whdi_6,2,combined,elasticnet,0.5445583547351565,0.46640821568392504,-0.1350751647315458,"{'alpha': 0.1, 'l1_ratio': 0.5}"
7,whdi_6,2,combined,random_forest,0.6468297680471947,0.512576481207257,-0.6014587904411415,"{'max_depth': 3, 'min_samples_leaf': 20, 'n_estimators': 100}"
7,whdi_6,2,combined,xgboost,0.5812075319112887,0.4761687923310848,-0.2929991458044212,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 0.7}"
7,whdi_6,2,combined,lstm,0.5221767815743373,0.4533196927288994,-0.04368846795722492,"{'hidden_size': 32, 'dropout': 0.3, 'lr': 0.0005, 'seq_length': 12}"
7,whdi_6,3,climate_only,climatology,1.258849425231688,1.0234956634067782,-0.0017458361051987392,
7,whdi_6,3,climate_only,persistence,1.3483785010590343,1.1432083497064036,-0.14930054537269366,
7,whdi_6,3,climate_only,elasticnet,1.2544475022390156,0.9825368407695733,0.005247690236912517,"{'alpha': 0.1, 'l1_ratio': 0.9}"
7,whdi_6,3,climate_only,random_forest,1.2497869858126687,1.071994443233799,0.012625356564536894,"{'max_depth': 3, 'min_samples_leaf': 20, 'n_estimators': 100}"
7,whdi_6,3,climate_only,xgboost,1.223797603703335,1.0350501817446007,0.0532633910923469,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.7}"
7,whdi_6,3,climate_only,lstm,1.093210209351695,0.8712974625808678,0.2445298108826821,"{'hidden_size': 32, 'dropout': 0.3, 'lr': 0.0005, 'seq_length': 12}"
7,whdi_6,3,local_only,climatology,1.258849425231688,1.0234956634067782,-0.0017458361051987392,
7,whdi_6,3,local_only,persistence,1.3483785010590343,1.1432083497064036,-0.14930054537269366,
7,whdi_6,3,local_only,elasticnet,1.261894972243582,1.026173412489417,-0.006598766836312553,"{'alpha': 0.1, 'l1_ratio': 0.1}"
7,whdi_6,3,local_only,random_forest,1.2776360175889168,1.0332048508224787,-0.03186829081679421,"{'max_depth': 10, 'min_samples_leaf': 20, 'n_estimators': 300}"
7,whdi_6,3,local_only,xgboost,1.2860653458844558,1.0374694462552354,-0.045528909756071156,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 0.7}"
7,whdi_6,3,local_only,lstm,1.279541559864398,1.0147275075784408,-0.034948565525306785,"{'hidden_size': 32, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 6}"
7,whdi_6,3,combined,climatology,1.258849425231688,1.0234956634067782,-0.0017458361051987392,
7,whdi_6,3,combined,persistence,1.3483785010590343,1.1432083497064036,-0.14930054537269366,
7,whdi_6,3,combined,elasticnet,1.2500613989932752,0.9714085757576147,0.012191717288005721,"{'alpha': 0.1, 'l1_ratio': 0.9}"
7,whdi_6,3,combined,random_forest,1.248147373110931,1.0706405189211876,0.015214357872238682,"{'max_depth': 3, 'min_samples_leaf': 20, 'n_estimators': 300}"
7,whdi_6,3,combined,xgboost,1.2404352622176291,1.020680913407248,0.027346439009363066,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 0.7}"
7,whdi_6,3,combined,lstm,1.2933465887203486,1.0657657295885026,-0.05740124617237519,"{'hidden_size': 32, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 6}"
7,whdi_6,4,climate_only,climatology,0.476006534011869,0.3744643399184135,-0.019411017304470146,
7,whdi_6,4,climate_only,persistence,1.2867007225693332,0.9271249531510937,-6.448667429828331,
7,whdi_6,4,climate_only,elasticnet,0.5308546444244142,0.4274795700418896,-0.2678700332253696,"{'alpha': 0.1, 'l1_ratio': 0.9}"
7,whdi_6,4,climate_only,random_forest,0.6638804581423632,0.527640406196003,-0.9829111944423483,"{'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 100}"
7,whdi_6,4,climate_only,xgboost,0.6469979313744353,0.49220938253235424,-0.8833423778418801,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_alpha': 0.1, 'subsample': 0.7}"
7,whdi_6,4,climate_only,lstm,0.6646869995089846,0.5575632119621781,-0.9877321569253392,"{'hidden_size': 32, 'dropout': 0.3, 'lr': 0.0005, 'seq_length': 12}"
7,whdi_6,4,local_only,climatology,0.476006534011869,0.3744643399184135,-0.019411017304470146,
7,whdi_6,4,local_only,persistence,1.2867007225693332,0.9271249531510937,-6.448667429828331,
7,whdi_6,4,local_only,elasticnet,0.5557520975023958,0.4295652973244083,-0.3895869134928345,"{'alpha': 0.1, 'l1_ratio': 0.1}"
7,whdi_6,4,local_only,random_forest,0.5448680656988256,0.42616804342348574,-0.33569162990968815,"{'max_depth': 3, 'min_samples_leaf': 20, 'n_estimators': 300}"
7,whdi_6,4,local_only,xgboost,0.4978004049858509,0.3940965636784747,-0.11489504603482303,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 1.0}"
7,whdi_6,4,local_only,lstm,0.48208032097636,0.38155898374448927,-0.045592119826287414,"{'hidden_size': 32, 'dropout': 0.3, 'lr': 0.0005, 'seq_length': 12}"
7,whdi_6,4,combined,climatology,0.476006534011869,0.3744643399184135,-0.019411017304470146,
7,whdi_6,4,combined,persistence,1.2867007225693332,0.9271249531510937,-6.448667429828331,
7,whdi_6,4,combined,elasticnet,0.5366986415076109,0.4186695743520987,-0.2959387815615293,"{'alpha': 0.1, 'l1_ratio': 0.9}"
7,whdi_6,4,combined,random_forest,0.6601734305253316,0.519827587396952,-0.9608283518312677,"{'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 100}"
7,whdi_6,4,combined,xgboost,0.6956555059898034,0.5801923120682868,-1.1772682935240364,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 0.7}"
7,whdi_6,4,combined,lstm,0.603034197622517,0.507018421729875,-0.6360907046511033,"{'hidden_size': 32, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 6}"
7,whdi_6,5,climate_only,climatology,1.0983722460248184,0.8525053237668694,-0.0028469885758288793,
7,whdi_6,5,climate_only,persistence,1.5389365359606173,1.253066830769498,-0.9686884550600809,
7,whdi_6,5,climate_only,elasticnet,1.073560562246313,0.8527616884340614,0.04194890424259268,"{'alpha': 1.0, 'l1_ratio': 0.1}"
7,whdi_6,5,climate_only,random_forest,0.8263210795445624,0.6768007879460981,0.43241195774296215,"{'max_depth': 10, 'min_samples_leaf': 20, 'n_estimators': 100}"
7,whdi_6,5,climate_only,xgboost,0.9363847685640861,0.7707441533967181,0.2711397675158549,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.7}"
7,whdi_6,5,climate_only,lstm,1.1126257584915629,0.8904586223170546,-0.029043642587640806,"{'hidden_size': 32, 'dropout': 0.3, 'lr': 0.0005, 'seq_length': 12}"
7,whdi_6,5,local_only,climatology,1.0983722460248184,0.8525053237668694,-0.0028469885758288793,
7,whdi_6,5,local_only,persistence,1.5389365359606173,1.253066830769498,-0.9686884550600809,
7,whdi_6,5,local_only,elasticnet,1.1179756265680865,0.8744578436814522,-0.038963390005643195,"{'alpha': 0.1, 'l1_ratio': 0.9}"
7,whdi_6,5,local_only,random_forest,1.1721416543472447,0.9212134228403861,-0.14207801952562016,"{'max_depth': 3, 'min_samples_leaf': 20, 'n_estimators': 300}"
7,whdi_6,5,local_only,xgboost,1.139164871146746,0.8834378932296953,-0.07872002701538094,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 0.7}"
7,whdi_6,5,local_only,lstm,1.109015126197867,0.8609775894235647,-0.02237568705381543,"{'hidden_size': 32, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 6}"
7,whdi_6,5,combined,climatology,1.0983722460248184,0.8525053237668694,-0.0028469885758288793,
7,whdi_6,5,combined,persistence,1.5389365359606173,1.253066830769498,-0.9686884550600809,
7,whdi_6,5,combined,elasticnet,1.0808583317675262,0.8607424495728515,0.028879497740608162,"{'alpha': 1.0, 'l1_ratio': 0.1}"
7,whdi_6,5,combined,random_forest,0.8322590223532481,0.6794075697443703,0.4242252735988554,"{'max_depth': 10, 'min_samples_leaf': 20, 'n_estimators': 100}"
7,whdi_6,5,combined,xgboost,0.947118970413766,0.7793145869308076,0.2543334788770749,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.7}"
7,whdi_6,5,combined,lstm,1.0782744498224264,0.8788950232407413,0.033517036926204224,"{'hidden_size': 64, 'dropout': 0.3, 'lr': 0.001, 'seq_length': 6}"
7,whdi_6,6,climate_only,climatology,1.1261617082646451,0.8361779347927155,-0.014431663733715405,
7,whdi_6,6,climate_only,persistence,1.2343047439677046,1.0555247697750767,-0.2186137668296082,
7,whdi_6,6,climate_only,elasticnet,1.075869107334569,0.8040726911923723,0.07415100745049774,"{'alpha': 1.0, 'l1_ratio': 0.1}"
7,whdi_6,6,climate_only,random_forest,0.7710288856731115,0.6077074255634742,0.5244867957673771,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 100}"
7,whdi_6,6,climate_only,xgboost,0.8489499258443628,0.654885348810971,0.4235184224919908,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.7}"
7,whdi_6,6,climate_only,lstm,1.0275714700405476,0.8143624313253395,0.1554111195439295,"{'hidden_size': 32, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 6}"
7,whdi_6,6,local_only,climatology,1.1261617082646451,0.8361779347927155,-0.014431663733715405,
7,whdi_6,6,local_only,persistence,1.2343047439677046,1.0555247697750767,-0.2186137668296082,
7,whdi_6,6,local_only,elasticnet,1.113324611322161,0.8289854980802174,0.008563500645314859,"{'alpha': 1.0, 'l1_ratio': 0.1}"
7,whdi_6,6,local_only,random_forest,1.1102934125169526,0.8453111175589615,0.013954830333682833,"{'max_depth': 3, 'min_samples_leaf': 10, 'n_estimators': 100}"
7,whdi_6,6,local_only,xgboost,1.0823601119632538,0.8092957027287607,0.06294551956202632,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.7}"
7,whdi_6,6,local_only,lstm,1.3213461798924384,1.1114506862324693,-0.39654363788045877,"{'hidden_size': 32, 'dropout': 0.3, 'lr': 0.0005, 'seq_length': 12}"
7,whdi_6,6,combined,climatology,1.1261617082646451,0.8361779347927155,-0.014431663733715405,
7,whdi_6,6,combined,persistence,1.2343047439677046,1.0555247697750767,-0.2186137668296082,
7,whdi_6,6,combined,elasticnet,1.0687520994522826,0.8014480798367168,0.08635970476841304,"{'alpha': 1.0, 'l1_ratio': 0.1}"
7,whdi_6,6,combined,random_forest,0.6728454089689095,0.5356470863418628,0.6378805345539094,"{'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 100}"
7,whdi_6,6,combined,xgboost,0.833217237375213,0.6437174852718615,0.4446870829946613,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.7}"
7,whdi_6,6,combined,lstm,0.9950134291572583,0.8799787508418714,0.20808390777909658,"{'hidden_size': 64, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 12}"
7,whdi_6,7,climate_only,climatology,1.0408357129410404,0.8726156373548156,-2.319796812823056,
7,whdi_6,7,climate_only,persistence,0.922643974432021,0.7556812170755152,-1.6086477095022382,
7,whdi_6,7,climate_only,elasticnet,0.8891829543306933,0.6966034383211173,-1.4228659720137218,"{'alpha': 0.1, 'l1_ratio': 0.9}"
7,whdi_6,7,climate_only,random_forest,1.0528749155560708,0.8572174712075857,-2.3970402364193677,"{'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 100}"
7,whdi_6,7,climate_only,xgboost,1.0080211254885993,0.8210428895338416,-2.113769074320932,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.7}"
7,whdi_6,7,climate_only,lstm,0.7998156255922491,0.639139609028998,-0.9603196900859856,"{'hidden_size': 32, 'dropout': 0.3, 'lr': 0.0005, 'seq_length': 12}"
7,whdi_6,7,local_only,climatology,1.0408357129410404,0.8726156373548156,-2.319796812823056,
7,whdi_6,7,local_only,persistence,0.922643974432021,0.7556812170755152,-1.6086477095022382,
7,whdi_6,7,local_only,elasticnet,1.0115822539867323,0.8386645598169916,-2.135808530125781,"{'alpha': 1.0, 'l1_ratio': 0.1}"
7,whdi_6,7,local_only,random_forest,1.0134165900187637,0.828916135616916,-2.1471913748044047,"{'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 300}"
7,whdi_6,7,local_only,xgboost,1.02932531166569,0.8615407971058656,-2.246776830208496,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 1.0}"
7,whdi_6,7,local_only,lstm,0.9766663492264508,0.8101801234624647,-1.923072466290189,"{'hidden_size': 32, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 6}"
7,whdi_6,7,combined,climatology,1.0408357129410404,0.8726156373548156,-2.319796812823056,
7,whdi_6,7,combined,persistence,0.922643974432021,0.7556812170755152,-1.6086477095022382,
7,whdi_6,7,combined,elasticnet,0.9080115717898309,0.7248057610718552,-1.5265616492470486,"{'alpha': 1.0, 'l1_ratio': 0.1}"
7,whdi_6,7,combined,random_forest,1.0574184962170186,0.8580258537377904,-2.4264227008209014,"{'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 100}"
7,whdi_6,7,combined,xgboost,1.0116027299208588,0.8249583703234269,-2.1359354782972853,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 0.7}"
7,whdi_6,7,combined,lstm,0.8568877527103542,0.7114441164167127,-1.2500646901333297,"{'hidden_size': 32, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 6}"
7,whdi_6,8,climate_only,climatology,0.7505505509401691,0.6628657797052453,-0.15988966484357547,
7,whdi_6,8,climate_only,persistence,1.0579489182830377,0.8801688990841264,-1.3045502393531296,
7,whdi_6,8,climate_only,elasticnet,0.6763720083699887,0.5691792231377915,0.05804960063282305,"{'alpha': 1.0, 'l1_ratio': 0.1}"
7,whdi_6,8,climate_only,random_forest,0.5909830154808022,0.5041830300442474,0.2808710344937252,"{'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 300}"
7,whdi_6,8,climate_only,xgboost,0.59673782115233,0.5143907120592972,0.2667975441008127,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.7}"
7,whdi_6,8,climate_only,lstm,0.8935758602140536,0.6935394384121146,-0.6440674773070836,"{'hidden_size': 32, 'dropout': 0.3, 'lr': 0.0005, 'seq_length': 12}"
7,whdi_6,8,local_only,climatology,0.7505505509401691,0.6628657797052453,-0.15988966484357547,
7,whdi_6,8,local_only,persistence,1.0579489182830377,0.8801688990841264,-1.3045502393531296,
7,whdi_6,8,local_only,elasticnet,0.7522601386622518,0.6526572335565828,-0.16517962557568078,"{'alpha': 0.1, 'l1_ratio': 0.5}"
7,whdi_6,8,local_only,random_forest,0.7913108277820811,0.704556135837569,-0.2892911431218701,"{'max_depth': 3, 'min_samples_leaf': 10, 'n_estimators': 300}"
7,whdi_6,8,local_only,xgboost,0.7696178446721723,0.678013339963147,-0.21957086372941048,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 1.0}"
7,whdi_6,8,local_only,lstm,0.7868354538666663,0.7064529509356867,-0.2747488342311981,"{'hidden_size': 32, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 6}"
7,whdi_6,8,combined,climatology,0.7505505509401691,0.6628657797052453,-0.15988966484357547,
7,whdi_6,8,combined,persistence,1.0579489182830377,0.8801688990841264,-1.3045502393531296,
7,whdi_6,8,combined,elasticnet,0.6823065174315074,0.5687352180005907,0.04144768161217316,"{'alpha': 1.0, 'l1_ratio': 0.1}"
7,whdi_6,8,combined,random_forest,0.5841590656091893,0.5013549468188601,0.29738239990131865,"{'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 300}"
7,whdi_6,8,combined,xgboost,0.6361545931681586,0.5502511545934579,0.1667369635267386,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_alpha': 0, 'subsample': 0.7}"
7,whdi_6,8,combined,lstm,0.7035553087357024,0.577519429736054,-0.01918558212066368,"{'hidden_size': 32, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 6}"
8,whdi_3,1,climate_only,climatology,1.1649293856011889,0.9893111251689012,-0.06055694045230564,
8,whdi_3,1,climate_only,persistence,1.8590482754890891,1.515595290453388,-1.7009473871448972,
8,whdi_3,1,climate_only,elasticnet,1.1926199102825608,1.0271067105311447,-0.11157533130570996,"{'alpha': 1.0, 'l1_ratio': 0.1}"
8,whdi_3,1,climate_only,random_forest,1.2506812070182076,1.1065154548261942,-0.22244136584174123,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 100}"
8,whdi_3,1,climate_only,xgboost,1.2112306928328513,1.050056395674035,-0.14653818696645415,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 1.0}"
8,whdi_3,1,climate_only,lstm,1.1148183542173282,0.9785332404982695,0.028723212276858145,"{'hidden_size': 64, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 12}"
8,whdi_3,1,local_only,climatology,1.1649293856011889,0.9893111251689012,-0.06055694045230564,
8,whdi_3,1,local_only,persistence,1.8590482754890891,1.515595290453388,-1.7009473871448972,
8,whdi_3,1,local_only,elasticnet,1.159182043141462,0.9628972833756132,-0.0501179425279108,"{'alpha': 0.1, 'l1_ratio': 0.5}"
8,whdi_3,1,local_only,random_forest,1.1511415298167471,0.9413187295680713,-0.035600457908014915,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 100}"
8,whdi_3,1,local_only,xgboost,1.2097378820553668,1.0014424624210367,-0.1437137707050431,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 0.7}"
8,whdi_3,1,local_only,lstm,1.1984345365804001,1.0138312133963214,-0.12244073990838089,"{'hidden_size': 32, 'dropout': 0.3, 'lr': 0.0005, 'seq_length': 12}"
8,whdi_3,1,combined,climatology,1.1649293856011889,0.9893111251689012,-0.06055694045230564,
8,whdi_3,1,combined,persistence,1.8590482754890891,1.515595290453388,-1.7009473871448972,
8,whdi_3,1,combined,elasticnet,1.1949595568003943,1.0224718403940387,-0.11594092056421701,"{'alpha': 0.1, 'l1_ratio': 0.9}"
8,whdi_3,1,combined,random_forest,1.2451214695207828,1.1004735783853852,-0.21159712080725934,"{'max_depth': 10, 'min_samples_leaf': 10, 'n_estimators': 100}"
8,whdi_3,1,combined,xgboost,1.2067814639536623,1.0565143135166926,-0.13813047129035816,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.7}"
8,whdi_3,1,combined,lstm,1.1730490073840238,1.0086811378078424,-0.07539274429306775,"{'hidden_size': 64, 'dropout': 0.3, 'lr': 0.001, 'seq_length': 6}"
8,whdi_3,2,climate_only,climatology,0.6513870606594994,0.5357627448284786,-0.06070961964561428,
8,whdi_3,2,climate_only,persistence,0.9081159394537168,0.7762826013321208,-1.0615831215948313,
8,whdi_3,2,climate_only,elasticnet,0.6220085339064603,0.5107816942921461,0.03281191165234254,"{'alpha': 1.0, 'l1_ratio': 0.1}"
8,whdi_3,2,climate_only,random_forest,0.6881791415628385,0.5638410905840361,-0.18391701766296276,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 100}"
8,whdi_3,2,climate_only,xgboost,0.6427083764187776,0.5428503719816926,-0.032633411962754044,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 1.0}"
8,whdi_3,2,climate_only,lstm,0.6242805634052871,0.5048202654750219,0.025733252282178154,"{'hidden_size': 64, 'dropout': 0.3, 'lr': 0.001, 'seq_length': 6}"
8,whdi_3,2,local_only,climatology,0.6513870606594994,0.5357627448284786,-0.06070961964561428,
8,whdi_3,2,local_only,persistence,0.9081159394537168,0.7762826013321208,-1.0615831215948313,
8,whdi_3,2,local_only,elasticnet,0.6538797449750529,0.5352186117894572,-0.0688432574176967,"{'alpha': 0.1, 'l1_ratio': 0.5}"
8,whdi_3,2,local_only,random_forest,0.6265521407803601,0.5084994001700903,0.01863019993982795,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 100}"
8,whdi_3,2,local_only,xgboost,0.6329390654137986,0.5271173367557904,-0.0014794811710852063,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 0.7}"
8,whdi_3,2,local_only,lstm,0.6778044533019755,0.5532001823039373,-0.1484896575176211,"{'hidden_size': 32, 'dropout': 0.3, 'lr': 0.0005, 'seq_length': 12}"
8,whdi_3,2,combined,climatology,0.6513870606594994,0.5357627448284786,-0.06070961964561428,
8,whdi_3,2,combined,persistence,0.9081159394537168,0.7762826013321208,-1.0615831215948313,
8,whdi_3,2,combined,elasticnet,0.596518244996779,0.4826475308430239,0.11045952091144584,"{'alpha': 0.1, 'l1_ratio': 0.5}"
8,whdi_3,2,combined,random_forest,0.6547552221674787,0.5556025052810633,-0.07170731410718756,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 100}"
8,whdi_3,2,combined,xgboost,0.6202980719323903,0.5219985996191493,0.038123941064315714,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 1.0}"
8,whdi_3,2,combined,lstm,0.652462989874689,0.5312126581099154,-0.0642165698653212,"{'hidden_size': 32, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 6}"
8,whdi_3,3,climate_only,climatology,1.1879277788081033,0.8998247788553324,-0.00605842763990716,
8,whdi_3,3,climate_only,persistence,1.4064122658006935,1.184139512222603,-0.41016008601228515,
8,whdi_3,3,climate_only,elasticnet,1.1899313430330423,0.9004415264192165,-0.009454934660471315,"{'alpha': 1.0, 'l1_ratio': 0.1}"
8,whdi_3,3,climate_only,random_forest,1.184102567762118,0.9048813052936406,0.00041029856094620953,"{'max_depth': 10, 'min_samples_leaf': 10, 'n_estimators': 100}"
8,whdi_3,3,climate_only,xgboost,1.1428600759440426,0.885741578283276,0.06882941091157269,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 1.0}"
