lead,target,fold,feature_group,model,rmse,skill_vs_clim,skill_vs_persist
7,whdi_3,1,climate_only,lstm,1.0853423296340583,0.12789487565050106,0.6885464441215605
7,whdi_3,2,climate_only,elasticnet,0.6221132827647766,0.05179703290436477,0.5537038990890449
7,whdi_3,2,climate_only,random_forest,0.6964586100767126,-0.18837357291086088,0.44066142965122657
7,whdi_3,2,climate_only,xgboost,0.6448629265788163,-0.018819342639246006,0.5204664866792201
7,whdi_3,2,climate_only,lstm,0.6836711879693101,-0.14513560291465222,0.46101249170255043
7,whdi_3,3,climate_only,elasticnet,1.1990887060774549,-0.0053520504530351065,0.29269502863242436
7,whdi_3,3,climate_only,random_forest,1.1939889443985006,0.0031813517390745227,0.298698614928825
7,whdi_3,3,climate_only,xgboost,1.148208487066962,0.07815681713598055,0.3514468232623461
7,whdi_3,3,climate_only,lstm,1.1441992967790775,0.08458316287660295,0.35596801192259775
7,whdi_3,4,climate_only,elasticnet,0.7194751567620681,-0.13119516777735218,0.7252138267190736
7,whdi_3,4,climate_only,random_forest,0.803042932809134,-0.40923514370711445,0.6576732791803327
7,whdi_3,4,climate_only,xgboost,0.7399761151276981,-0.196578898795972,0.709331027929597
7,whdi_3,4,climate_only,lstm,0.8171129356568204,-0.45904977495684585,0.6455724743993063
7,whdi_3,5,climate_only,elasticnet,1.226160555438532,0.023909852721683333,0.3320359055250707
7,whdi_3,5,climate_only,random_forest,0.9444843034900942,0.42085843391670097,0.6036782331629044
7,whdi_3,5,climate_only,xgboost,1.0406007935072528,0.29698668238411596,0.5189095439448028
7,whdi_3,5,climate_only,lstm,1.3056244626024915,-0.10670482627184041,0.24265285415188032
7,whdi_3,6,climate_only,elasticnet,0.8450510335819063,0.051573167617341875,0.5921319691823798
7,whdi_3,6,climate_only,random_forest,0.6970141100038592,0.35476027502565377,0.7225166485753662
7,whdi_3,6,climate_only,xgboost,0.7627881510023568,0.22723786423023173,0.6676760295625341
7,whdi_3,6,climate_only,lstm,0.9498886216353124,-0.19834902996412285,0.4846536997948717
7,whdi_3,7,climate_only,elasticnet,0.912189136782342,0.12479312689636601,-0.03003179858212901
7,whdi_3,7,climate_only,random_forest,1.018206436418172,-0.0904671917323252,-0.2833718716258864
7,whdi_3,7,climate_only,xgboost,0.9861765542036456,-0.022940266050992975,-0.20389936878137527
7,whdi_3,7,climate_only,lstm,1.0490556539105549,-0.15754527134528584,-0.36231612710706074
7,whdi_3,8,climate_only,elasticnet,0.6971220235246443,0.16260119007301932,0.5684162004790354
7,whdi_3,8,climate_only,random_forest,0.6569042340373564,0.2564351437946204,0.616776926325749
7,whdi_3,8,climate_only,xgboost,0.6439363029527304,0.2855027647837859,0.6317579773623911
7,whdi_3,8,climate_only,lstm,0.8996054236916088,-0.3945011063846986,0.28129335891679064
7,whdi_3,1,local_only,elasticnet,1.1622038831493435,0.0,0.6428715447455351
7,whdi_3,1,local_only,random_forest,1.1746789912748203,-0.021583239008446276,0.6351635559390608
7,whdi_3,1,local_only,xgboost,1.1770490698705236,-0.025709770892644146,0.633689853981699
7,whdi_3,1,local_only,lstm,1.3794697958709727,-0.40883375100767316,0.4968653787922763
7,whdi_3,2,local_only,elasticnet,0.6388849557079131,-1.7695555797336837e-05,0.5293159651930336
7,whdi_3,2,local_only,random_forest,0.6241677824988915,0.04552390058756228,0.5507512881073868
7,whdi_3,2,local_only,xgboost,0.6428379176364598,-0.012430763373872722,0.5234734357348954
7,whdi_3,2,local_only,lstm,0.6473695794063365,-0.026755261365340566,0.5167312425305428
7,whdi_3,3,local_only,elasticnet,1.2086862561865186,-0.021510207517459135,0.28132712540424143
7,whdi_3,3,local_only,random_forest,1.2466216001523485,-0.08663787475187679,0.23550723297181586
7,whdi_3,3,local_only,xgboost,1.2021360658954154,-0.010468540042630758,0.28909537563421284
7,whdi_3,3,local_only,lstm,1.2270133122858835,-0.05272295303213914,0.2593677231604049
7,whdi_3,4,local_only,elasticnet,0.6948226733184734,-0.0550034987594934,0.7437220539124779
7,whdi_3,4,local_only,random_forest,0.7151629434528334,-0.11767604437513257,0.7284978472768239
7,whdi_3,4,local_only,xgboost,0.6888922568392234,-0.03707112603298923,0.7480781263389943
7,whdi_3,4,local_only,lstm,0.708011505159032,-0.09543488255757349,0.7339005964391787
7,whdi_3,5,local_only,elasticnet,1.2405099703591242,0.0009303521933115011,0.31631043047062
7,whdi_3,5,local_only,random_forest,1.251184000773916,-0.016336707249319238,0.304494128710991
7,whdi_3,5,local_only,xgboost,1.2530970612559758,-0.01944704116943763,0.30236564561313384
7,whdi_3,5,local_only,lstm,1.254284972370348,-0.021380788388322802,0.30104233166143823
7,whdi_3,6,local_only,elasticnet,0.8677228242543898,0.0,0.5699530876905228
7,whdi_3,6,local_only,random_forest,0.8675706653297323,0.0003506778421502599,0.570103895613755
7,whdi_3,6,local_only,xgboost,0.894173550795039,-0.0618950510403653,0.5433353121033763
7,whdi_3,6,local_only,lstm,0.9340126331313036,-0.15862650296505332,0.5017362498799514
7,whdi_3,7,local_only,elasticnet,0.966570390886836,0.017329537471494683,-0.1565057988431906
7,whdi_3,7,local_only,random_forest,0.8880952679329127,0.17041662584437,0.023662540577222724
7,whdi_3,7,local_only,xgboost,0.918344451310788,0.11294174809715618,-0.04397969752508302
7,whdi_3,7,local_only,lstm,1.068156337690411,-0.20008103042601233,-0.41237650228968215
7,whdi_3,8,local_only,elasticnet,0.7737227480840129,-0.03153855347004009,0.468359253701615
7,whdi_3,8,local_only,random_forest,0.8225194799125572,-0.16575454517023713,0.3991861823194186
7,whdi_3,8,local_only,xgboost,0.7924893887199798,-0.08218533539890815,0.44225660067745254
7,whdi_3,8,local_only,lstm,0.9207162160260384,-0.46071778583541323,0.24716619540733586
7,whdi_3,1,combined,elasticnet,1.2120942977735047,-0.08769760411755922,0.6115522348575135
7,whdi_3,1,combined,random_forest,1.207733866926501,-0.07988583702737095,0.6143420391712404
7,whdi_3,1,combined,xgboost,1.2134782391077996,-0.09018283821240636,0.6106646870442751
7,whdi_3,1,combined,lstm,1.290239518185453,-0.23246908638898023,0.5598502190290218
7,whdi_3,2,combined,elasticnet,0.6238194389356476,0.046588975831445056,0.5512525931496792
7,whdi_3,2,combined,random_forest,0.6692207595243215,-0.09723883617491014,0.4835563361999623
7,whdi_3,2,combined,xgboost,0.6497410776652468,-0.03429163114598244,0.5131840563638239
7,whdi_3,2,combined,lstm,0.6830488957846611,-0.14305189766973503,0.4619932411396701
7,whdi_3,3,combined,elasticnet,1.2069677041807576,-0.01860743539012688,0.283369340522303
7,whdi_3,3,combined,random_forest,1.2542244738690234,-0.09993262802176073,0.22615384768090518
7,whdi_3,3,combined,xgboost,1.1604016734216858,0.058474176775415,0.3375993064940711
7,whdi_3,3,combined,lstm,1.2702152569032648,-0.12815868932723817,0.20629569602697118
7,whdi_3,4,combined,elasticnet,0.7194958966311621,-0.1312603852560228,0.7251979843057523
7,whdi_3,4,combined,random_forest,0.7979498638537504,-0.3914164907130906,0.6620017271871159
7,whdi_3,4,combined,xgboost,0.7618954824567916,-0.2685182895076961,0.6918557500598396
7,whdi_3,4,combined,lstm,0.9582868262544114,-1.0067670983100783,0.5125228012649796
7,whdi_3,5,combined,elasticnet,1.2255802953054291,0.024833471051818545,0.33266796177853164
7,whdi_3,5,combined,random_forest,0.9778221359095924,0.3792525046237082,0.5752062042601707
7,whdi_3,5,combined,xgboost,1.0679041902889574,0.2596112212996504,0.4933325354190222
7,whdi_3,5,combined,lstm,1.2129572260850314,0.04481780382727474,0.34634376496460473
7,whdi_3,6,combined,elasticnet,0.8433404362020638,0.055408993714365806,0.593781554351561
7,whdi_3,6,combined,random_forest,0.6911602851128417,0.3655527665015672,0.7271579262107091
7,whdi_3,6,combined,xgboost,0.7742369340027895,0.20386681355599234,0.6576253813826491
7,whdi_3,6,combined,lstm,0.953235115812657,-0.20680756315223392,0.48101613371465735
7,whdi_3,7,combined,elasticnet,0.9313740764887636,0.08759171696749557,-0.07381417319139283
7,whdi_3,7,combined,random_forest,1.026714424962717,-0.10876690688076507,-0.3049088237307589
7,whdi_3,7,combined,xgboost,0.985920367789425,-0.022408861489556342,-0.2032739582492913
7,whdi_3,7,combined,lstm,0.6254140147165584,0.588588766667423,0.5158097295057831
7,whdi_3,8,combined,elasticnet,0.7048462706158088,0.14394129991275884,0.5587991503966365
7,whdi_3,8,combined,random_forest,0.7107612083443416,0.12951324594281677,0.5513631303328104
7,whdi_3,8,combined,xgboost,0.6523898402894874,0.2666199171989252,0.6220260180977726
7,whdi_3,8,combined,lstm,0.71289506503675,0.12427862632527553,0.5486652795634948
7,whdi_6,1,climate_only,elasticnet,0.9800193700584308,0.010991290787863539,0.7262501306403133
7,whdi_6,1,climate_only,random_forest,0.9565936724987486,0.05770734795013455,0.7391807695983451
7,whdi_6,1,climate_only,xgboost,0.9486854852655128,0.07322286870259331,0.743475344296698
7,whdi_6,1,climate_only,lstm,1.0329181614217866,-0.09865825666214323,0.6958999941751856
7,whdi_6,2,climate_only,elasticnet,0.5452328160555916,0.12312233179645338,0.5897315314882554
7,whdi_6,2,climate_only,random_forest,0.6483341341443285,-0.23986046135960426,0.4199012346928733
7,whdi_6,2,climate_only,xgboost,0.5844630892968921,-0.0076024494205384485,0.5285687744342368
7,whdi_6,2,climate_only,lstm,0.5551377180730882,0.09097357583480581,0.5746899568750435
7,whdi_6,3,climate_only,elasticnet,1.2544475022390156,0.006981338070045862,0.13447155857695103
7,whdi_6,3,climate_only,random_forest,1.249786985812669,0.014346146648944957,0.1408908249362405
7,whdi_6,3,climate_only,xgboost,1.223797603703335,0.054913357475407265,0.17624975232162032
7,whdi_6,3,climate_only,lstm,1.2867285306040133,-0.04478346190258842,0.08935266166335953
7,whdi_6,4,climate_only,elasticnet,0.5308546444244142,-0.24372800735259492,0.8297856569420511
7,whdi_6,4,climate_only,random_forest,0.6638804581423632,-0.9451537807444625,0.7337898069523492
7,whdi_6,4,climate_only,xgboost,0.6469979313744353,-0.8474808942342218,0.7471571397724108
7,whdi_6,4,climate_only,lstm,0.7125711597315403,-1.240942191913784,0.6933087453426566
7,whdi_6,5,climate_only,elasticnet,1.073560562246313,0.04466872147867473,0.5133556590455194
7,whdi_6,5,climate_only,random_forest,0.8263210795445624,0.43402328697911774,0.7116922991049307
7,whdi_6,5,climate_only,xgboost,0.936384768564086,0.2732089333795379,0.629773705122936
7,whdi_6,5,climate_only,lstm,1.2093028121712537,-0.21219091454585648,0.382511740185832
7,whdi_6,6,climate_only,elasticnet,1.075869107334569,0.08732246276518618,0.24024410543282648
7,whdi_6,6,climate_only,random_forest,0.7710288856731115,0.5312516148377606,0.6097917017056718
7,whdi_6,6,climate_only,xgboost,0.8489499258443628,0.4317196533611619,0.5269365953350377
7,whdi_6,6,climate_only,lstm,1.0238952231507903,0.17337312470945299,0.31187674125033693
7,whdi_6,7,climate_only,elasticnet,0.8891829543306933,0.2701764268658996,0.07121764154346721
7,whdi_6,7,climate_only,random_forest,1.0528749155560708,-0.023267515438881947,-0.3022226895741178
7,whdi_6,7,climate_only,xgboost,1.0080211254885991,0.062060345894158986,-0.1936334151134096
7,whdi_6,7,climate_only,lstm,0.9369772472366809,0.18961066022143225,-0.031311333279270936
7,whdi_6,8,climate_only,elasticnet,0.6763720083699887,0.18789654919960863,0.5912649751425789
7,whdi_6,8,climate_only,random_forest,0.5909830154808022,0.3800022646091449,0.6879525760704921
7,whdi_6,8,climate_only,xgboost,0.59673782115233,0.36786879121121574,0.6818457487370759
7,whdi_6,8,climate_only,lstm,0.5697974187925023,0.42365695207284715,0.7099241607842788
7,whdi_6,1,local_only,elasticnet,1.06183182184927,-0.16102686717098003,0.6786368509693586
7,whdi_6,1,local_only,random_forest,1.114398210921402,-0.27882644700636305,0.646030849333386
7,whdi_6,1,local_only,xgboost,1.0502674198325046,-0.1358751119249495,0.6855986599490314
7,whdi_6,1,local_only,lstm,1.0733111871244474,-0.18626607042261645,0.6716508370662229
7,whdi_6,2,local_only,elasticnet,0.5779886410696976,0.014597537914432523,0.5389555765335057
7,whdi_6,2,local_only,random_forest,0.573285366341077,0.03056934600133554,0.5464283740294229
7,whdi_6,2,local_only,xgboost,0.5725084149416169,0.0331952288715297,0.5476569569694503
7,whdi_6,2,local_only,lstm,0.5717907476060602,0.035617583904775096,0.5487903144783913
7,whdi_6,3,local_only,elasticnet,1.261894972243582,-0.004844473075108491,0.12416402229245072
7,whdi_6,3,local_only,random_forest,1.2776360175889168,-0.030069957494120336,0.10217715029258823
7,whdi_6,3,local_only,xgboost,1.2860653458844558,-0.04370676879586699,0.0902911218779342
7,whdi_6,3,local_only,lstm,1.3812802222944975,-0.2039709689956306,-0.049397313730335624
7,whdi_6,4,local_only,elasticnet,0.5557520975023958,-0.3631272272956054,0.8134448978178019
7,whdi_6,4,local_only,random_forest,0.5448680656988256,-0.31025818559576557,0.8206804582842717
7,whdi_6,4,local_only,xgboost,0.4978004049858509,-0.09366587873734433,0.8503228857325265
7,whdi_6,4,local_only,lstm,0.5018870089577644,-0.11169609553407844,0.8478553031991226
7,whdi_6,5,local_only,elasticnet,1.1179756265680865,-0.03601387035234982,0.4722560660447739
7,whdi_6,5,local_only,random_forest,1.1721416543472447,-0.13883576710692158,0.41987874384585333
7,whdi_6,5,local_only,xgboost,1.139164871146746,-0.07565764199711222,0.45206158737672864
7,whdi_6,5,local_only,lstm,1.0971123977314072,0.00229271226796135,0.49176938260061154
7,whdi_6,6,local_only,elasticnet,1.113324611322161,0.022668027035349425,0.18642269901968722
7,whdi_6,6,local_only,random_forest,1.1102934125169526,0.027982657760227236,0.19084684868475654
7,whdi_6,6,local_only,xgboost,1.0823601119632538,0.07627638811169135,0.23104883110269625
7,whdi_6,6,local_only,lstm,1.146498138117743,-0.03644245608609298,0.13721634064004085
7,whdi_6,7,local_only,elasticnet,1.0115822539867323,0.05542154929078835,-0.20208202844075518
7,whdi_6,7,local_only,random_forest,1.0134165900187635,0.051992771772039204,-0.20644553242680908
7,whdi_6,7,local_only,xgboost,1.02932531166569,0.021995316801472153,-0.24462065858176762
7,whdi_6,7,local_only,lstm,0.9067803389629582,0.24100341878433318,0.03409171652995702
7,whdi_6,8,local_only,elasticnet,0.7522601386622518,-0.004560744778097758,0.49440042326751843
7,whdi_6,8,local_only,random_forest,0.7913108277820811,-0.11156361005746662,0.4405454387126899
7,whdi_6,8,local_only,xgboost,0.7696178446721723,-0.05145420352881902,0.470798751572569
7,whdi_6,8,local_only,lstm,0.967920740845748,-0.6631051028350858,0.16295232475882582
7,whdi_6,1,combined,elasticnet,1.0142619422156045,-0.059329475734339665,0.7067858928945594
7,whdi_6,1,combined,random_forest,0.9537660053716746,0.06326990172760727,0.7407204409437091
7,whdi_6,1,combined,xgboost,0.9735623421772092,0.02398086871302907,0.729845544135594
7,whdi_6,1,combined,lstm,1.0173412143102376,-0.06577143155439891,0.7050028099472241
7,whdi_6,2,combined,elasticnet,0.5445583547351565,0.12529041212735903,0.5907459204152691
7,whdi_6,2,combined,random_forest,0.6468297680471947,-0.2341133011337555,0.4225901828890125
7,whdi_6,2,combined,xgboost,0.5812075319112887,0.0035913170439664244,0.5338060493595739
7,whdi_6,2,combined,lstm,0.5524015087837909,0.09991246322110858,0.578872231975846
7,whdi_6,3,combined,elasticnet,1.2500613989932752,0.013913263116115071,0.14051351781820542
7,whdi_6,3,combined,random_forest,1.248147373110931,0.016930635862065557,0.14314350054674652
7,whdi_6,3,combined,xgboost,1.2404352622176291,0.02904157328736534,0.15369955673759295
7,whdi_6,3,combined,lstm,1.3585144746294735,-0.16461121578769267,-0.015090822669379778
7,whdi_6,4,combined,elasticnet,0.5366986415076109,-0.2712622873041486,0.8260173656871942
7,whdi_6,4,combined,random_forest,0.6601734305253316,-0.9234914264671152,0.736754477186202
7,whdi_6,4,combined,xgboost,0.6956555059898034,-1.1358100477285173,0.7076969385416344
7,whdi_6,4,combined,lstm,0.77535742021438,-1.653249350111616,0.6368811408697781
7,whdi_6,5,combined,elasticnet,1.0808583317675262,0.03163641779639048,0.5067170228162103
7,whdi_6,5,combined,random_forest,0.8322590223532481,0.42585984406373056,0.7075338533523462
7,whdi_6,5,combined,xgboost,0.947118970413766,0.25645035621848256,0.6212369106923173
7,whdi_6,5,combined,lstm,1.0626976219892244,0.06390415725445153,0.5231541615927865
7,whdi_6,6,combined,elasticnet,1.0687520994522826,0.09935747483586599,0.2502626179839178
7,whdi_6,6,combined,random_forest,0.6728454089689095,0.6430321741799006,0.7028431195322911
7,whdi_6,6,combined,xgboost,0.833217237375213,0.4525871610104766,0.5443076944304825
7,whdi_6,6,combined,lstm,1.019772126221648,0.1800171647089902,0.31740755399355647
7,whdi_6,7,combined,elasticnet,0.9080115717898308,0.2389408774995071,0.031466901397296576
7,whdi_6,7,combined,random_forest,1.0574184962170186,-0.03211819698904228,-0.3134861745953055
7,whdi_6,7,combined,xgboost,1.0116027299208588,0.05538330954942383,-0.20213069280085372
7,whdi_6,7,combined,lstm,0.8965796023784397,0.25798388385174265,0.05570126296495492
7,whdi_6,8,combined,elasticnet,0.6823065174315074,0.17358318860691058,0.5840610015701435
7,whdi_6,8,combined,random_forest,0.5841590656091893,0.3942375543164811,0.6951172562434997
7,whdi_6,8,combined,xgboost,0.6361545931681586,0.28160146457927415,0.6384270465255066
7,whdi_6,8,combined,lstm,0.7556523123849911,-0.01364092182762211,0.48983033261171693
8,whdi_3,1,climate_only,elasticnet,1.1926199102825608,-0.04810528214698828,0.5884498392689061
8,whdi_3,1,climate_only,random_forest,1.2506812070182076,-0.1526409561002875,0.5474027477691992
8,whdi_3,1,climate_only,xgboost,1.2112306928328511,-0.08107178712863727,0.5755051755456702
8,whdi_3,1,climate_only,lstm,1.1320118022609804,0.05571583172524808,0.6292163508295336
8,whdi_3,2,climate_only,elasticnet,0.6220085339064603,0.08816883486849347,0.5308517623100031
8,whdi_3,2,climate_only,random_forest,0.6881791415628385,-0.11615563367711568,0.4257243352152157
8,whdi_3,2,climate_only,xgboost,0.6427083764187776,0.026469268462220863,0.49910658408771147
8,whdi_3,2,climate_only,lstm,0.6614942679944601,-0.03127363707743869,0.46939715606095134
8,whdi_3,3,climate_only,elasticnet,1.1899313430330425,-0.0033760534450588686,0.28415578864166124
8,whdi_3,3,climate_only,random_forest,1.184102567762118,0.00642977189309768,0.29115161366838915
8,whdi_3,3,climate_only,xgboost,1.1428600759440426,0.07443686817191897,0.3396702981988139
8,whdi_3,3,climate_only,lstm,1.0741643671535035,0.18236136038662476,0.41666747463174303
8,whdi_3,4,climate_only,elasticnet,0.7663123730371626,-0.17665119906714666,0.7131001112055344
8,whdi_3,4,climate_only,random_forest,0.8254699718061678,-0.3653331191067324,0.6670942753896187
8,whdi_3,4,climate_only,xgboost,0.7546230878957735,-0.14102784524702394,0.721786063557074
8,whdi_3,4,climate_only,lstm,0.8637336061364052,-0.4948434092180367,0.6355161085886756
8,whdi_3,5,climate_only,elasticnet,1.2628174441492035,0.0,0.25954096521019876
8,whdi_3,5,climate_only,random_forest,0.9746443449602477,0.40432250896695454,0.5589252199436608
8,whdi_3,5,climate_only,xgboost,1.0836549845640444,0.2636218033425678,0.4547421112627834
8,whdi_3,5,climate_only,lstm,1.331918971903154,-0.11243454100747918,0.17628779349876644
8,whdi_3,6,climate_only,elasticnet,0.7899520865798022,0.0521320712153408,0.6790736735480928
8,whdi_3,6,climate_only,random_forest,0.7211693827246279,0.21001128238764255,0.7325279510122716
8,whdi_3,6,climate_only,xgboost,0.7188778500188022,0.21502372167123696,0.7342250479146953
8,whdi_3,6,climate_only,lstm,0.8420313536403996,-0.07696813594336316,0.6353633063445667
8,whdi_3,7,climate_only,elasticnet,0.9466451180052896,0.0680142178655081,-0.4777052384530056
8,whdi_3,7,climate_only,random_forest,1.0425228338432553,-0.13033204427535083,-0.7921921289309382
8,whdi_3,7,climate_only,xgboost,0.9728665483697376,0.015668396044032584,-0.5607018856116843
8,whdi_3,7,climate_only,lstm,0.8161553867731943,0.30724352961835677,-0.09839644003007253
8,whdi_3,8,climate_only,elasticnet,0.7007217363248786,0.14922597265947657,0.6318894654716029
8,whdi_3,8,climate_only,random_forest,0.6922894103523365,0.1695788128589485,0.6406956756334463
8,whdi_3,8,climate_only,xgboost,0.6153834411733989,0.34383259023562984,0.7160913142782173
8,whdi_3,8,climate_only,lstm,0.8303724942561939,-0.1947277578816955,0.4830685241479319
8,whdi_3,1,local_only,elasticnet,1.159182043141462,0.009842939616181878,0.6112038510909448
8,whdi_3,1,local_only,random_forest,1.1511415298167471,0.023531487648034588,0.6165788112582519
8,whdi_3,1,local_only,xgboost,1.2097378820553668,-0.07840864274319159,0.5765508887183345
8,whdi_3,1,local_only,lstm,1.282067016760419,-0.2112178253204935,0.5244018905525296
8,whdi_3,2,local_only,elasticnet,0.6538797449750529,-0.007668109746002072,0.4815424873139025
8,whdi_3,2,local_only,random_forest,0.6265521407803601,0.07479881214987893,0.5239727228165367
8,whdi_3,2,local_only,xgboost,0.6329390654137986,0.05584010682802887,0.5142182380711648
8,whdi_3,2,local_only,lstm,0.645633551118066,0.01758739269489784,0.4945367508521692
8,whdi_3,3,local_only,elasticnet,1.2057444593853843,-0.030221178817687155,0.2650035201225909
8,whdi_3,3,local_only,random_forest,1.2223785145491568,-0.0588424381857835,0.24458409435486306
8,whdi_3,3,local_only,xgboost,1.208776760651216,-0.03540945752277813,0.26130201731594016
8,whdi_3,3,local_only,lstm,1.2386780671668822,-0.08726853341767948,0.2243039056325915
8,whdi_3,4,local_only,elasticnet,0.7203818662725247,-0.03982824530615958,0.7464613063070893
8,whdi_3,4,local_only,random_forest,0.7588914800588457,-0.15397239608347912,0.7186298264339421
8,whdi_3,4,local_only,xgboost,0.7284952919066808,-0.06338263693909374,0.7407180985107027
8,whdi_3,4,local_only,lstm,0.7092595456837381,-0.007967304567517042,0.7542298789835549
8,whdi_3,5,local_only,elasticnet,1.259215137497302,0.0056970525830207785,0.263759399266969
8,whdi_3,5,local_only,random_forest,1.266763266467725,-0.006258999558277356,0.25490643243852673
8,whdi_3,5,local_only,xgboost,1.2573096452593011,0.008704009812339097,0.26598592791464426
8,whdi_3,5,local_only,lstm,1.2532662115807416,0.015069656454991809,0.27069942848347583
8,whdi_3,6,local_only,elasticnet,0.8113847409394004,0.0,0.6614229507022211
8,whdi_3,6,local_only,random_forest,0.8290144326322542,-0.04392791468462898,0.6465499669664949
8,whdi_3,6,local_only,xgboost,0.8525635285867088,-0.10407818371402211,0.6261844663640552
8,whdi_3,6,local_only,lstm,0.934187362541836,-0.325605520037765,0.5511803944927658
8,whdi_3,7,local_only,elasticnet,0.9740751240326316,0.013221239942103669,-0.5645819613171856
8,whdi_3,7,local_only,random_forest,0.8916344879401811,0.1731845090419143,-0.3109530270136076
8,whdi_3,7,local_only,xgboost,0.9217738984316008,0.1163430442068063,-0.4010777177098659
8,whdi_3,7,local_only,lstm,0.8775778504775046,0.1990485447675715,-0.2699444388870731
8,whdi_3,8,local_only,elasticnet,0.7935374050869832,-0.0910831532944616,0.5279131827405954
8,whdi_3,8,local_only,random_forest,0.8693316643477252,-0.309465441575121,0.4334241430107163
8,whdi_3,8,local_only,xgboost,0.8229740195893083,-0.17353296781389727,0.49223902683178
8,whdi_3,8,local_only,lstm,0.9067985561970824,-0.4247697445295373,0.383534598631165
8,whdi_3,1,combined,elasticnet,1.1949595568003943,-0.05222159980235608,0.5868335214985989
8,whdi_3,1,combined,random_forest,1.2451214695207828,-0.14241590865506804,0.5514177260268633
8,whdi_3,1,combined,xgboost,1.2067814639536625,-0.07314414519315626,0.5786180520556352
8,whdi_3,1,combined,lstm,1.2354620754090924,-0.12475941172183758,0.5583507453280676
8,whdi_3,2,combined,elasticnet,0.596518244996779,0.1613722901978094,0.568515831464312
8,whdi_3,2,combined,random_forest,0.6547552221674787,-0.010368242408556272,0.48015323617991224
8,whdi_3,2,combined,xgboost,0.6202980719323903,0.0931768307550096,0.5334284371752224
8,whdi_3,2,combined,lstm,0.6200758525708852,0.09382644609009594,0.5337626721753916
8,whdi_3,3,combined,elasticnet,1.2026964041380803,-0.025019078229541192,0.268714883952874
8,whdi_3,3,combined,random_forest,1.1589458479639578,0.04819887972700054,0.32095118278690693
8,whdi_3,3,combined,xgboost,1.146797877646277,0.06804769918149911,0.3351120374933898
8,whdi_3,3,combined,lstm,1.3714323643298685,-0.3328114408394096,0.049124850567005995
8,whdi_3,4,combined,elasticnet,0.770867469555554,-0.19068122037505386,0.7096792065600338
8,whdi_3,4,combined,random_forest,0.8134165846854949,-0.3257514536375459,0.6767453728689843
8,whdi_3,4,combined,xgboost,0.7585677787051637,-0.15298816376512203,0.7188698093132426
8,whdi_3,4,combined,lstm,0.786848256538827,-0.24056075961585344,0.6975172045388318
8,whdi_3,5,combined,elasticnet,1.2402243343831698,0.035461978804367855,0.28579910780741746
8,whdi_3,5,combined,random_forest,1.0192226534652142,0.34858614600851257,0.5176547264247588
8,whdi_3,5,combined,xgboost,1.113464478171354,0.22255157431068606,0.4243312891152402
8,whdi_3,5,combined,lstm,1.1618645659775275,0.15349433460251083,0.3731972320556767
8,whdi_3,6,combined,elasticnet,0.7897141368223698,0.05270301970242941,0.6792669836021523
8,whdi_3,6,combined,random_forest,0.7567271856945064,0.13018878932020927,0.7055018868419078
8,whdi_3,6,combined,xgboost,0.7834842907636504,0.0675900182800685,0.6843073796534695
8,whdi_3,6,combined,lstm,0.9385022236530988,-0.3378793172729877,0.5470247684411849
8,whdi_3,7,combined,elasticnet,0.9411989429593292,0.07870704638084347,-0.46075127948294203
8,whdi_3,7,combined,random_forest,1.054253410788316,-0.1559123863734786,-0.8327509080930531
8,whdi_3,7,combined,xgboost,0.9804600831049808,0.00024238126360576207,-0.5851605235935682
8,whdi_3,7,combined,lstm,1.1491999615201982,-0.3734918715693094,-1.1777329359491278
8,whdi_3,8,combined,elasticnet,0.7093818549923285,0.12806683782955453,0.6227343899966864
8,whdi_3,8,combined,random_forest,0.6994361196453542,0.15234494514798091,0.6332389737934678
8,whdi_3,8,combined,xgboost,0.6377631463888811,0.295238967040071,0.6950659608537537
8,whdi_3,8,combined,lstm,0.8092471941333138,-0.1347114801634417,0.5090361998894348
8,whdi_6,1,climate_only,elasticnet,0.9764064703894002,0.00030793703848763787,0.7223291643307146
8,whdi_6,1,climate_only,random_forest,0.9875597867112956,-0.02266111057578235,0.7159493651086541
8,whdi_6,1,climate_only,xgboost,1.0631642960504315,-0.18523839962035815,0.6707924879237721
8,whdi_6,1,climate_only,lstm,1.0210614917032876,-0.09322295360187138,0.696350363930855
8,whdi_6,2,climate_only,elasticnet,0.5406899739566602,0.18990358970635057,0.6025095133627476
8,whdi_6,2,climate_only,random_forest,0.6686627164131245,-0.23895145860893385,0.3920829521712307
8,whdi_6,2,climate_only,xgboost,0.6054844538012858,-0.015888556865912173,0.5015333586141024
8,whdi_6,2,climate_only,lstm,0.6924055248856492,-0.32849866966606633,0.34814476895275936
8,whdi_6,3,climate_only,elasticnet,1.2547297217068998,-0.0050689266199179794,0.2042145688398448
8,whdi_6,3,climate_only,random_forest,1.2299173162921466,0.03428871315578508,0.23537684588255936
8,whdi_6,3,climate_only,xgboost,1.2699207083310455,-0.02955294571201228,0.18482880814852454
8,whdi_6,3,climate_only,lstm,1.0431794264114402,0.30527408129808387,0.4499354719764319
8,whdi_6,4,climate_only,elasticnet,0.5353213866611279,-0.26495102322290087,0.8337025788288608
8,whdi_6,4,climate_only,random_forest,0.6327173178968618,-0.7671115491709166,0.7676857932411212
8,whdi_6,4,climate_only,xgboost,0.5038064014442315,-0.1203968651161178,0.8527064637788689
8,whdi_6,4,climate_only,lstm,0.616731240519655,-0.6789448030107816,0.7792766787776415
